proto,state,dur,sbyte,dbyte,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,Label
111,4,-0.21399861474882242,-0.03918118179193818,-0.09419999019748922,31,29,7,11,0,-0.26386757268405103,2.8803053425145695,0.025968467506907122,0.004064565107797486,0.864092328160529,0.8651760777583679,2443959986,2444293848,66,375,0,0,15.222831,14.002728,1421928718,1421928718,0.261242,0.238143,0.000759,0.000621,0.000138,0,0,0,0,0,4,3,2,3,1,1,1,6,0
111,2,-0.1783110170566275,-0.051570559943492925,-0.15509741703246255,29,31,0,1,0,-0.2769019542085265,-0.42192160182756416,-0.20137753101154246,-0.24430523316297392,0.864092328160529,0.8651760777583679,2681683716,230364874,52,1252,0,0,0.0,0.0,1421946990,1421946990,0.003,0.011,0.0,0.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,6,0
111,4,-0.21337956785909631,-0.0373629851864419,-0.05103569911420601,31,29,7,14,0,-0.2655826345950693,3.548648886099076,0.06859584222911642,0.04789452950852185,0.864092328160529,0.8651760777583679,3631600838,3633114236,64,507,0,0,0.0,17.24664,1421953921,1421953921,0.295205,0.289923,0.000654,0.000511,0.000143,0,0,0,0,0,9,10,4,4,1,1,1,6,0
111,4,-0.21034810348249788,0.16925874187918616,-0.15024600325404888,31,29,19,8,9,-0.19877327078907664,-0.14825063993027257,0.1680597165809381,0.04789452950852185,0.864092328160529,0.8651760777583679,1285264080,1286301710,704,80,0,0,29.155951,1.019069,1421948065,1421948065,0.479981,0.615098,0.00075,0.000574,0.000176,0,0,0,0,0,1,2,2,3,1,1,1,6,0
111,4,-0.16784665190317768,0.16502793823947368,-0.15139793711924301,31,29,18,8,9,-0.26800708530625533,-0.4066983561363766,0.15385059167353501,0.018674553241372273,0.864092328160529,0.8651760777583679,1543130197,1544204087,717,83,0,0,672.001292,24.147813,1421944862,1421944862,4.341098,5.977405,0.000742,0.000571,0.000171,0,0,0,0,0,2,1,14,22,10,5,14,6,0
111,4,-0.0903375998283309,-0.023574994261428475,-0.15540755307309173,31,29,9,6,0,-0.2764734721621636,-0.42906612940818534,0.025968467506907122,-0.06898537556007646,0.864092328160529,0.8651760777583679,473763500,2623651401,144,94,0,0,1364.986802,44.054406,1421949925,1421949925,17.54797,23.135119,0.000714,0.000564,0.00015,0,0,0,0,0,6,4,5,1,1,1,1,6,0
111,4,-0.1844407525519532,-0.0402068311591412,-0.15466544183301476,31,29,6,6,0,-0.276188333468072,-0.399521408836628,-0.059286281937511474,-0.06898537556007646,0.864092328160529,0.8651760777583679,2181856872,36773755,93,99,0,0,435.121299,398.946776,1421929175,1421929176,6.897714,5.78812,0.000651,0.000525,0.000126,0,0,0,0,0,2,7,5,1,1,1,1,6,0
117,2,-0.21496731250969023,-0.04886657524813949,-0.16723702776566204,31,29,0,0,0,-0.27180228211082497,-0.32041136077655813,-0.18716840610413937,-0.22969524502939911,-1.1572837385662125,-1.1558340847691428,0,0,142,78,0,0,1.681502,1.406438,1421943819,1421943819,1.196,1.0,0.0,0.0,0.0,0,0,0,0,0,13,6,6,5,1,1,4,6,0
111,4,-0.20290283912025253,-0.03554478858094562,0.004943856219361693,31,29,7,17,0,-0.27440799611335936,0.7212544743355576,0.11122321695132571,0.09172449390924621,0.864092328160529,0.8651760777583679,1888961024,4057421449,62,654,0,0,70.629667,71.762276,1421949422,1421949423,1.274067,1.267915,0.000649,0.000528,0.000121,0,0,0,0,0,14,10,6,6,1,1,1,6,0
111,4,-0.209202628140997,-0.03554478858094562,-0.007151449365176482,31,29,7,17,0,-0.272062123353323,1.6489266394914481,0.11122321695132571,0.09172449390924621,0.864092328160529,0.8651760777583679,4053886094,4106265016,62,609,0,0,49.913866,49.493147,1421945120,1421945120,0.682578,0.633532,0.001445,0.001298,0.000147,0,0,0,0,0,16,19,13,13,3,3,6,6,0
111,4,-0.13807058326935526,-0.028749861523225565,-0.1536796522753006,31,29,4,5,0,-0.27634167093221423,-0.4215790718667507,-0.06639084439121302,-0.08359536369365124,0.864092328160529,0.8651760777583679,1197483399,1200601123,191,115,0,0,22.948182,840.521531,1421937059,1421937059,17.935449,14.604087,0.0,0.0,0.0,0,0,0,0,0,7,7,3,4,1,1,2,6,0
111,4,-0.0620685871825312,-0.022992238939154027,-0.1519074463288481,31,29,7,7,0,-0.27655013780629295,-0.4287650483339028,-0.016658907215302176,-0.03976539929292688,0.864092328160529,0.8651760777583679,628649006,745570335,179,103,0,0,1551.174074,40.28973,1421934030,1421934031,26.262111,24.442449,0.000711,0.000576,0.000135,0,0,0,0,0,6,9,2,1,1,1,1,6,0
111,4,0.001954179182571476,-0.04296909138672208,-0.11265308461492567,31,29,3,5,5,-0.27684018886939143,-0.41660709844900573,-0.13033190647452697,-0.1274253280943756,0.864092328160529,0.8651760777583679,3276407668,1132083762,132,565,1,3924,9528.077556,7674.558719,1421938927,1421938928,91.291997,59.060179,0.000728,0.00055,0.000178,0,0,1,0,0,2,1,2,1,1,1,1,6,0
111,4,-0.21222671774736043,-0.0349387230457802,0.014126098279418605,31,29,7,18,0,-0.2677800064660909,3.848419674395273,0.1254323418587288,0.106334482042821,0.864092328160529,0.8651760777583679,4262283616,2137647627,62,661,0,0,19.842093,19.541117,1421938027,1421938027,0.357106,0.339633,0.000615,0.000487,0.000128,0,0,0,0,0,6,2,2,2,1,1,1,6,0
117,2,-0.21488315336700847,-0.04886657524813949,-0.16719272261700074,31,29,0,0,0,-0.2722082870874262,-0.32698335721582,-0.18716840610413937,-0.22969524502939911,-1.1572837385662125,-1.1558340847691428,0,0,142,80,0,0,1.789216,1.586064,1421930193,1421930193,1.268667,1.14,0.0,0.0,0.0,0,0,0,0,0,8,5,3,4,1,1,3,6,0
111,4,-0.20554994782460337,-0.03726974433487799,-0.041576549875015904,31,29,7,14,0,-0.2741037210504246,0.6241846727810768,0.06859584222911642,0.04789452950852185,0.864092328160529,0.8651760777583679,1133850234,1209162707,64,548,0,0,73.154018,70.951999,1421955416,1421955416,1.220385,1.156439,0.000634,0.000499,0.000135,0,0,0,0,0,10,14,3,3,1,1,1,6,0
111,4,-0.20863368630786752,-0.03918118179193818,-0.09119831637568533,31,29,7,11,0,-0.27344571862720757,0.48016559948903154,0.025968467506907122,0.004064565107797486,0.864092328160529,0.8651760777583679,764280651,2953238389,66,390,0,0,65.211156,64.307691,1421928150,1421928150,1.011212,0.947714,0.000659,0.000527,0.000132,0,0,0,0,0,6,4,3,2,1,1,1,6,0
111,4,-0.17061848098650279,-0.03554478858094562,-0.007151449365176482,31,29,7,17,0,-0.2761959419439023,-0.12786268288326907,0.11122321695132571,0.09172449390924621,0.864092328160529,0.8651760777583679,3256163625,3501859926,62,609,0,0,281.994101,275.648314,1421945441,1421945442,4.636333,4.435936,0.000645,0.00047,0.000175,0,0,0,0,0,15,21,16,15,3,3,5,6,0
117,2,-0.2157358069491785,-0.05141904355970157,-0.16806774930306165,31,29,0,0,2,-0.2732506811322408,-0.2465832696247887,-0.20137753101154246,-0.24430523316297392,-1.1572837385662125,-1.1558340847691428,0,0,65,81,0,0,0.0,0.0,1421937699,1421937699,0.007,0.008,0.0,0.0,0.0,0,0,0,0,0,2,1,3,3,2,1,1,6,0
117,2,-0.21572387717379835,-0.051325802708137656,-0.16797913900573902,31,29,0,0,2,-0.27302292958662655,-0.2390861339599381,-0.20137753101154246,-0.24430523316297392,-1.1572837385662125,-1.1558340847691428,0,0,73,89,0,0,0.0,0.0,1421948283,1421948283,0.005,0.005,0.0,0.0,0.0,0,0,0,0,0,4,6,2,5,3,1,1,6,0
111,4,-0.18140972198536856,-0.031209088983223734,0.09292280517356198,31,29,7,24,0,-0.2757166543021067,0.22427109637087697,0.21068709130314742,0.19399441084426974,0.864092328160529,0.8651760777583679,766741580,2912378550,60,763,0,0,183.41799,179.838835,1421951124,1421951124,2.692915,2.601016,0.000681,0.000547,0.000134,0,0,0,0,0,9,4,1,2,1,1,1,6,0
117,2,-0.21569915000301043,-0.051325802708137656,-0.16797913900573902,31,29,0,0,2,-0.27341694516127035,-0.2592355506732402,-0.20137753101154246,-0.24430523316297392,-1.1572837385662125,-1.1558340847691428,0,0,73,89,0,0,0.0,0.0,1421945295,1421945295,0.011,0.008,0.0,0.0,0.0,0,0,0,0,0,1,1,3,11,3,3,3,6,0
117,2,-0.21495885321442065,-0.04886657524813949,-0.16723702776566204,31,29,0,0,0,-0.2718462292441977,-0.3214239134471948,-0.18716840610413937,-0.22969524502939911,-1.1572837385662125,-1.1558340847691428,0,0,142,78,0,0,1.649916,1.471961,1421938151,1421938151,1.171667,1.044333,0.0,0.0,0.0,0,0,0,0,0,6,6,5,6,1,1,5,6,0
111,4,0.03129665470757735,-0.04236302585155666,-0.11265308461492567,31,29,3,5,5,-0.27684398844902613,-0.4191795520944416,-0.11612278156712387,-0.1274253280943756,0.864092328160529,0.8651760777583679,153729579,2300161903,120,565,1,3924,8844.712619,7745.0221,1421938972,1421938973,87.652925,67.020353,0.000617,0.000506,0.000111,0,0,1,0,0,1,3,2,2,1,1,1,6,0
111,4,-0.17861815454641453,-0.027572695772231183,0.17321481083502466,31,29,7,30,0,-0.27561019486423743,0.3647878917273018,0.29594184074756597,0.28165433964571845,0.864092328160529,0.8651760777583679,3923512807,1778432861,59,835,0,0,120.76597,117.272462,1421945410,1421945410,2.418901,2.348781,0.000752,0.000612,0.00014,0,0,0,0,0,8,21,22,7,4,4,4,6,0
111,4,-0.2148909619472573,-0.03068460919317673,-0.15536324792443043,31,29,7,7,0,-0.2381132172516301,0.6455915681778244,-0.08770453175231767,-0.1274253280943756,0.864092328160529,0.8651760777583679,1828790806,3977255526,205,136,0,0,13.150099,0.334555,1421928044,1421928044,0.266824,0.253529,0.000695,0.00054,0.000155,0,0,0,0,0,8,7,5,5,1,1,3,6,0
111,4,0.19117516625214914,-0.04236302585155666,-0.11265308461492567,31,29,3,5,0,-0.2768731140771059,-0.4266814769024257,-0.11612278156712387,-0.1274253280943756,0.864092328160529,0.8651760777583679,599235716,2778665253,120,565,0,0,14393.84157,12596.73048,1421934159,1421934161,144.353462,110.376529,0.000677,0.000536,0.000141,0,0,0,0,0,7,6,1,3,1,1,1,6,0
111,4,-0.1654348851313261,-0.031115848131659823,0.08498110727602182,31,29,7,24,0,-0.27609318154109264,0.0009811280211045113,0.21068709130314742,0.19399441084426974,0.864092328160529,0.8651760777583679,1974323484,2151975607,60,740,0,0,249.164989,246.154888,1421950597,1421950597,3.941288,3.808738,0.000688,0.000523,0.000165,0,0,0,0,0,12,2,3,3,1,1,1,6,0
111,4,-0.20587443771494332,-0.05031180844738012,-0.1579661754082825,31,29,1,2,4,-0.27660726485152326,-0.35339839811457735,-0.17295928119673626,-0.20047526876224955,0.864092328160529,0.8651760777583679,2384425465,548035505,53,248,0,0,642.236876,15.724794,1421941227,1421941227,9.215,6.557714,0.000647,0.000514,0.000133,0,0,0,0,0,1,1,1,2,1,1,1,6,0
117,2,-0.2157191052636463,-0.051325802708137656,-0.16797913900573902,31,29,0,0,2,-0.2731057264098784,-0.2433202406831013,-0.20137753101154246,-0.24430523316297392,-1.1572837385662125,-1.1558340847691428,0,0,73,89,0,0,0.0,0.0,1421939918,1421939918,0.007,0.002,0.0,0.0,0.0,0,0,0,0,0,5,2,1,6,2,1,1,6,0
111,4,-0.20924188794724805,-0.027479454920667272,0.1943151378849745,31,29,7,30,0,-0.26960543176599966,4.310215329890437,0.29594184074756597,0.28165433964571845,0.864092328160529,0.8651760777583679,4008336559,4008629358,59,886,0,0,22.034136,21.800702,1421928584,1421928584,0.430662,0.414973,0.000747,0.000593,0.000154,0,0,0,0,0,10,2,2,8,1,1,2,6,0
117,2,-0.2157230095537707,-0.051325802708137656,-0.16797913900573902,31,29,0,0,2,-0.2730382497881431,-0.23986957832224362,-0.20137753101154246,-0.24430523316297392,-1.1572837385662125,-1.1558340847691428,0,0,73,89,0,0,0.0,0.0,1421931321,1421931321,0.002,0.007,0.0,0.0,0.0,0,0,0,0,0,2,1,1,4,1,1,1,6,0
111,4,-0.08582250520445621,0.16613517335179512,-0.15082197018664595,31,29,18,8,9,-0.27360757692184773,-0.426207458078003,0.15385059167353501,0.03328454137494706,0.864092328160529,0.8651760777583679,447452026,479042582,720,82,0,0,981.871525,32.328939,1421947996,1421947996,11.756138,15.368103,0.000679,0.000538,0.000141,0,0,0,0,0,2,2,2,3,1,1,1,6,0
111,4,-0.009566947164552326,0.011594289437834426,2.1327484639711143,31,29,17,141,0,-0.27629977305899567,0.549141507779761,1.1200710853769458,2.195562785144016,0.864092328160529,0.8651760777583679,1296336227,3455764809,58,1237,0,0,391.696072,240.086615,1421945563,1421945564,5.086294,2.838657,0.000644,0.00051,0.000134,0,0,0,0,0,19,24,13,9,4,4,4,6,0
111,4,-0.0063422204267955485,-0.05031180844738012,-0.15822093001308504,31,29,1,2,4,-0.27690321967330317,-0.4342986926189837,-0.17295928119673626,-0.20047526876224955,0.864092328160529,0.8651760777583679,829310154,4001236853,53,243,0,0,13640.00892,337.6945,1421944573,1421944574,193.2074,137.981859,0.001424,0.000452,0.000972,0,0,0,0,0,3,1,2,1,1,1,1,6,0
117,2,-0.21571606859354955,-0.051325802708137656,-0.16797913900573902,31,29,0,0,2,-0.2731566075190747,-0.2459222218381904,-0.20137753101154246,-0.24430523316297392,-1.1572837385662125,-1.1558340847691428,0,0,73,89,0,0,0.0,0.0,1421938249,1421938249,0.011,0.005,0.0,0.0,0.0,0,0,0,0,0,3,4,5,4,3,2,3,6,0
117,2,-0.2157154178785288,-0.05141904355970157,-0.16806774930306165,31,29,0,0,2,-0.2735783830674525,-0.26371228956630755,-0.20137753101154246,-0.24430523316297392,-1.1572837385662125,-1.1558340847691428,0,0,65,81,0,0,0.0,0.0,1421946545,1421946545,0.012,0.01,0.0,0.0,0.0,0,0,0,0,0,6,3,1,3,1,1,1,6,0
111,4,-0.20379041440853535,-0.04024179647847767,-0.15561800252923297,31,29,6,7,0,-0.2750244214966118,-0.34448456194008276,-0.045077157030108374,-0.06898537556007646,0.864092328160529,0.8651760777583679,1157638561,3307568069,85,93,0,0,239.211711,228.822326,1421945849,1421945849,2.418783,2.2154,0.00077,0.000633,0.000137,0,0,0,0,0,7,8,2,3,1,1,1,6,0
117,2,-0.2155841903493472,-0.049146297802831224,-0.16728133291432334,31,29,0,0,0,-0.2641959838529986,-0.1263121609366542,-0.18716840610413937,-0.22969524502939911,-1.1572837385662125,-1.1558340847691428,0,0,130,76,0,0,0.599155,0.277189,1421935345,1421935345,0.427667,0.2,0.0,0.0,0.0,0,0,0,0,0,4,3,4,2,1,1,2,6,0
111,4,-0.20862305796252884,-0.0349387230457802,0.007059427067939341,31,29,7,18,0,-0.2722784127244076,1.6542464800068761,0.1254323418587288,0.106334482042821,0.864092328160529,0.8651760777583679,204307353,205297411,62,636,0,0,47.848104,44.706439,1421936910,1421936910,0.710383,0.672612,0.001045,0.000781,0.000264,0,0,0,0,0,6,3,1,4,1,1,1,6,0
111,4,-0.1905991195081912,0.020504618315410728,-0.09796592783370074,31,29,17,17,11,-0.27123095501917277,-0.19352281302790367,0.28173271584016285,0.19399441084426974,0.864092328160529,0.8651760777583679,678274783,678555507,178,207,0,0,215.48605,0.0,1421931213,1421931213,1.69342,1.904492,0.000657,0.000532,0.000125,0,0,0,0,0,1,1,3,2,1,1,1,6,0
111,4,-0.21127385405199717,0.16561069356174812,-0.15082197018664595,31,29,18,8,9,-0.18489085998654708,-0.10181123598010391,0.15385059167353501,0.03328454137494706,0.864092328160529,0.8651760777583679,745424624,746488260,719,82,0,0,22.974677,1.124448,1421927852,1421927852,0.415353,0.53782,0.000699,0.000547,0.000152,0,0,0,0,0,3,1,7,5,1,1,1,6,0
111,4,0.016957932320670107,-0.04296909138672208,-0.11265308461492567,31,29,3,5,0,-0.276845211501823,-0.4180034578338273,-0.13033190647452697,-0.1274253280943756,0.864092328160529,0.8651760777583679,1367338666,1368486755,132,565,0,0,9553.887019,7693.82797,1421933745,1421933746,97.578271,63.129353,0.000697,0.000543,0.000154,0,0,0,0,0,10,7,2,2,1,1,1,6,0
111,4,-0.1937412054383146,-0.05031180844738012,-0.15802155684410915,31,29,1,2,4,-0.2767771608647925,-0.3999855460324952,-0.17295928119673626,-0.20047526876224955,0.864092328160529,0.8651760777583679,1979279651,4271083886,53,247,0,0,1433.161917,35.322867,1421936906,1421936907,20.4036,14.548,0.000652,0.000519,0.000133,0,0,0,0,0,2,2,2,7,1,1,2,6,0
111,4,0.7594155285892812,-0.035078584323126064,-0.14824119527712454,31,29,11,15,0,-0.276883559562574,-0.43643070526978467,0.15385059167353501,0.13555445830997057,0.864092328160529,0.8651760777583679,1915933349,4266332269,56,69,0,0,6074.266326,164.297859,1421932891,1421932895,88.164827,84.833172,0.000705,0.000548,0.000157,0,0,0,0,0,11,15,5,6,1,1,2,6,0
111,4,-0.21391423870113374,-0.00014823030599568827,-0.16719272261700074,31,29,4,1,0,-0.22901812132859148,-0.37357997272673815,-0.11612278156712387,-0.21508525689582433,0.864092328160529,0.8651760777583679,945094920,956830685,638,53,0,0,48.458792,3.418983,1421945290,1421945291,0.719692,1.749,0.000637,0.000489,0.000148,0,0,0,0,0,17,9,16,25,5,5,11,6,0
111,4,-0.16903767729613003,-0.00014823030599568827,-0.16719272261700074,31,29,4,1,4,-0.2748457816717224,-0.43548331484014463,-0.11612278156712387,-0.21508525689582433,0.864092328160529,0.8651760777583679,419612789,2880880191,638,53,0,0,1575.143342,68.459156,1421938071,1421938071,16.634692,42.799602,0.002243,0.002121,0.000122,0,0,0,0,0,4,2,3,6,1,1,3,6,0
111,4,-0.21507641572816683,-0.046139280339895075,-0.16441257453850341,31,29,2,2,5,-0.26465552486608007,-0.018629885462791332,-0.15875015628933317,-0.18586528062867474,0.864092328160529,0.8651760777583679,4269142853,2121023509,130,82,1,82,32.941299,0.68252,1421943535,1421943535,0.520571,0.38,0.000723,0.000571,0.000152,0,0,1,0,0,1,1,1,10,1,1,1,6,0
111,4,0.9837733915385046,-0.04320219351563186,-0.15986022051355359,31,29,4,4,0,-0.27690404306643596,-0.43764605111024135,-0.10191365665972077,-0.1274253280943756,0.864092328160529,0.8651760777583679,845563518,3459235116,96,91,0,0,23744.11607,695.307937,1421948677,1421948683,368.711879,325.323719,0.000694,0.000557,0.000137,0,0,0,0,0,7,7,2,1,1,1,1,6,0
111,4,0.8887034931990767,-0.035078584323126064,-0.14824119527712454,31,29,11,15,3,-0.2768876085826935,-0.4366474567247787,0.15385059167353501,0.13555445830997057,0.864092328160529,0.8651760777583679,1828588527,4028336433,56,69,0,0,6636.368299,184.383187,1421945510,1421945515,99.851453,96.080984,0.000595,0.000474,0.000121,0,0,0,1,1,5,5,8,6,5,5,6,6,0
111,4,-0.16744342549532876,-0.0497057429122147,-0.12009634959002609,31,29,1,4,4,-0.2768284697983039,-0.3562621680234411,-0.15875015628933317,-0.17125529249509996,0.864092328160529,0.8651760777583679,1264611912,1368938383,53,735,0,0,2153.790347,1712.36778,1421947922,1421947922,31.890142,20.283637,0.000616,0.000479,0.000137,0,0,0,0,0,3,3,4,8,1,1,4,6,0
111,4,-0.21399340902865652,-0.03918118179193818,-0.08458577293798451,31,29,7,11,0,-0.2639024097893823,3.2971095046686623,0.025968467506907122,0.004064565107797486,0.864092328160529,0.8651760777583679,2702366490,2702740394,66,423,0,0,15.032965,13.785972,1421953912,1421953912,0.261909,0.236657,0.000861,0.000698,0.000163,0,0,0,0,0,6,11,2,3,1,1,1,6,0
111,4,-0.21015288897627732,-0.035078584323126064,-0.14824119527712454,31,29,11,15,3,-0.2710911218107438,-0.1263508460482815,0.15385059167353501,0.13555445830997057,0.864092328160529,0.8651760777583679,3621352647,1476982364,56,69,0,0,40.670189,1.045029,1421952049,1421952049,0.517216,0.493698,0.000693,0.000523,0.00017,0,0,0,1,1,2,1,6,9,1,1,4,6,0
117,2,-0.21571389954348041,-0.051325802708137656,-0.16797913900573902,31,29,0,0,2,-0.2731921274647779,-0.2477386685013165,-0.20137753101154246,-0.24430523316297392,-1.1572837385662125,-1.1558340847691428,0,0,73,89,0,0,0.0,0.0,1421929996,1421929996,0.011,0.009,0.0,0.0,0.0,0,0,0,0,0,4,2,1,1,1,1,1,6,0
117,2,-0.21559655393474117,-0.04909967737704927,-0.16728133291432334,31,29,0,0,0,-0.2635400576111264,-0.11519819760317322,-0.18716840610413937,-0.22969524502939911,-1.1572837385662125,-1.1558340847691428,0,0,132,76,0,0,0.573699,0.272471,1421953816,1421953816,0.410667,0.195667,0.0,0.0,0.0,0,0,0,0,0,5,6,3,4,1,1,3,6,0
111,4,-0.18868124543707762,-0.03960076562397578,-0.15531894277576913,31,29,6,6,0,-0.27602836818700655,-0.3956750255860902,-0.045077157030108374,-0.08359536369365124,0.864092328160529,0.8651760777583679,261873535,262245024,90,103,0,0,417.191357,11.923921,1421951700,1421951700,5.447478,5.432522,0.000885,0.000729,0.000156,0,0,0,0,0,11,14,2,7,1,1,1,6,0
117,2,-0.21571281501844586,-0.051325802708137656,-0.16797913900573902,31,29,0,0,2,-0.2732096368094534,-0.24863407650400485,-0.20137753101154246,-0.24430523316297392,-1.1572837385662125,-1.1558340847691428,0,0,73,89,0,0,0.0,0.0,1421954221,1421954221,0.011,0.008,0.0,0.0,0.0,0,0,0,0,0,3,3,4,4,1,1,1,6,0
111,4,0.021130967748645008,-0.04296909138672208,-0.11265308461492567,31,29,3,5,5,-0.27684649546320406,-0.4183604161112895,-0.13033190647452697,-0.1274253280943756,0.864092328160529,0.8651760777583679,3426745916,1292569897,132,565,1,3924,9556.533422,7697.118644,1421940273,1421940274,99.327185,64.261,0.000707,0.000544,0.000163,0,0,1,0,0,3,1,1,6,2,1,1,6,0
117,2,-0.21571476716350807,-0.051325802708137656,-0.16797913900573902,31,29,0,0,2,-0.2731780002280422,-0.24701622758426944,-0.20137753101154246,-0.24430523316297392,-1.1572837385662125,-1.1558340847691428,0,0,73,89,0,0,0.0,0.0,1421948910,1421948910,0.011,0.008,0.0,0.0,0.0,0,0,0,0,0,5,5,5,9,4,1,3,6,0
111,4,-0.21470659269138231,-0.0402068311591412,-0.15524140876561182,31,29,6,6,0,-0.25833183604133986,0.5059118166103461,-0.059286281937511474,-0.08359536369365124,0.864092328160529,0.8651760777583679,2521184681,376155732,93,103,0,0,15.535347,12.838169,1421932859,1421932859,0.255286,0.217348,0.000861,0.000692,0.000169,0,0,0,0,0,6,5,1,2,2,1,1,6,0
111,4,-0.21271713996798788,-0.03796905072160733,-0.0629759366784296,31,29,7,13,0,-0.26829149064374,2.4058892715917497,0.05438671732171332,0.03328454137494706,0.864092328160529,0.8651760777583679,1558680660,3721206082,64,478,0,0,22.837086,21.179581,1421943888,1421943888,0.391378,0.368256,0.000699,0.000507,0.000192,0,0,0,0,0,8,2,1,3,1,1,1,6,0
111,4,-0.09829996572705382,0.16502793823947368,-0.15082197018664595,31,29,18,8,0,-0.2732749888981577,-0.42492674552462084,0.15385059167353501,0.03328454137494706,0.864092328160529,0.8651760777583679,1193455210,1259303973,717,82,0,0,975.079997,32.876863,1421944933,1421944934,10.627117,13.893692,0.000705,0.000513,0.000192,0,0,0,0,0,10,6,6,6,4,4,4,6,0
111,4,2.9233286364279545,0.043360282055014555,5.855981475016711,31,29,2,370,0,-0.2768571253996181,-0.26808705493023643,1.9584094549137285,5.190610352526847,0.864092328160529,0.8651760777583679,3995292220,1846703668,54,1458,1,524288,2362.242421,1491.182675,1421944880,1421944895,47.451497,19.426159,0.000668,0.000536,0.000132,0,0,3,0,0,20,23,27,20,20,20,20,6,0
117,2,-0.21570847691830763,-0.05140738845325608,-0.16805667301589633,31,29,0,0,2,-0.2736271098726223,-0.2667740992460508,-0.20137753101154246,-0.24430523316297392,-1.1572837385662125,-1.1558340847691428,0,0,66,82,0,0,0.0,0.0,1421929963,1421929963,0.01,0.008,0.0,0.0,0.0,0,0,0,0,0,2,4,2,7,1,1,1,6,0
111,4,-0.21077106824597577,-0.033633351123885435,0.044441896250921334,31,29,7,20,0,-0.2698439250621026,3.157557994954747,0.15385059167353501,0.13555445830997057,0.864092328160529,0.8651760777583679,2286621519,151814274,61,714,0,0,26.940183,25.864115,1421945540,1421945540,0.461392,0.43883,0.000736,0.000582,0.000154,0,0,0,0,0,11,18,14,6,2,2,2,6,0
111,4,-0.21460009233298866,-0.04024179647847767,-0.15561800252923297,31,29,6,7,0,-0.2597877260370027,0.4102008827406637,-0.045077157030108374,-0.06898537556007646,0.864092328160529,0.8651760777583679,2018911276,2019235593,85,93,0,0,15.49656,0.0,1421945582,1421945582,0.254522,0.22332,0.000761,0.000601,0.00016,0,0,0,0,0,4,26,25,4,4,4,4,6,0
117,2,-0.2145710270620625,-0.04886657524813949,-0.16728133291432334,31,29,0,0,0,-0.2732793207327496,-0.35659252362941946,-0.18716840610413937,-0.22969524502939911,-1.1572837385662125,-1.1558340847691428,0,0,142,76,0,0,2.479353,1.862521,1421946183,1421946183,1.760667,1.324,0.0,0.0,0.0,0,0,0,0,0,4,8,6,3,1,1,3,6,0
111,4,0.1071192703536854,-0.006698400128360477,-0.08420917917436337,31,29,30,32,0,-0.27663722428806403,-0.41517044428631766,0.6511699634326434,0.6615140311186629,0.864092328160529,0.8651760777583679,2897259813,2903041713,64,121,0,0,758.934642,748.832631,1421947499,1421947500,12.306364,11.911008,0.000714,0.000542,0.000172,0,0,0,0,0,6,6,8,1,1,1,1,6,0
111,4,-0.1818871299055813,-0.0402068311591412,-0.15524140876561182,31,29,6,6,0,-0.2762430569795837,-0.40398733840098816,-0.059286281937511474,-0.08359536369365124,0.864092328160529,0.8651760777583679,269537497,2419406852,93,103,0,0,486.254026,451.070307,1421946263,1421946263,7.454428,6.776261,0.001323,0.001149,0.000174,0,0,0,0,0,9,9,9,1,1,1,1,6,0
111,4,-0.21591171690978392,-0.051570559943492925,-0.16838896163085615,29,31,0,0,0,-0.25779739457613465,0.36374105560222253,-0.20137753101154246,-0.24430523316297392,0.864092328160529,-1.1558340847691428,1757406923,3902509557,52,52,0,0,0.0,0.0,1421947926,1421947926,0.006,0.004,0.0,0.0,0.0,0,0,0,0,0,1,2,1,1,1,1,1,6,0
117,2,-0.21572431098381217,-0.051325802708137656,-0.16797913900573902,31,29,0,0,2,-0.2730152240898633,-0.23869207366764306,-0.20137753101154246,-0.24430523316297392,-1.1572837385662125,-1.1558340847691428,0,0,73,89,0,0,0.0,0.0,1421931915,1421931915,0.001,0.011,0.0,0.0,0.0,0,0,0,0,0,5,2,2,2,1,1,1,6,0
111,4,-0.20986700817716764,-0.0349387230457802,0.011501018221235868,31,29,7,18,0,-0.27132860288150884,2.146222899238081,0.1254323418587288,0.106334482042821,0.864092328160529,0.8651760777583679,1156297483,3301980150,62,652,0,0,35.506662,33.987601,1421945008,1421945008,0.589255,0.559531,0.000729,0.000592,0.000137,0,0,0,0,0,26,16,19,31,4,4,11,6,0
111,4,-0.20929980158409345,-0.04800992492439605,-0.13525978671936012,32,29,0,0,0,-0.27576050810973907,-0.025320213366876513,-0.13033190647452697,-0.17125529249509996,0.864092328160529,0.8651760777583679,288145754,288424872,60,507,0,0,154.846041,181.81797,1421950884,1421950884,2.784546,2.581,0.0,0.0,0.0,0,0,0,0,0,5,13,2,2,1,1,1,6,0
